response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0133,0.0000,0.0000,0.0000,0.0131,0.0000,200,1.3732
0.0862,0.0000,0.0000,0.0000,0.0861,0.0000,200,1.3014
0.0434,0.0000,0.0000,0.0000,0.0433,0.0001,200,1.3730
0.0453,0.0000,0.0000,0.0000,0.0452,0.0000,200,1.3733
0.0463,0.0000,0.0000,0.0000,0.0462,0.0001,200,1.3731
0.0476,0.0000,0.0000,0.0000,0.0475,0.0001,200,1.3732
0.0477,0.0000,0.0000,0.0000,0.0476,0.0001,200,1.3733
0.0549,0.0000,0.0000,0.0001,0.0548,0.0001,200,1.3732
0.0423,0.0000,0.0000,0.0000,0.0422,0.0001,200,1.3876
0.0606,0.0000,0.0000,0.0000,0.0605,0.0001,200,1.3733
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.4457
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,1.4456
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,1.4455
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,1.4455
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,200,1.4456
0.0851,0.0000,0.0000,0.0000,0.0847,0.0001,200,1.3732
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,1.4583
0.0415,0.0000,0.0000,0.0000,0.0413,0.0001,200,1.4456
0.0430,0.0000,0.0000,0.0000,0.0428,0.0001,200,1.4454
0.0435,0.0000,0.0000,0.0000,0.0433,0.0001,200,1.4455
0.0462,0.0000,0.0000,0.0000,0.0460,0.0001,200,1.4456
0.0470,0.0000,0.0000,0.0000,0.0468,0.0000,200,1.4457
0.0503,0.0000,0.0000,0.0000,0.0502,0.0001,200,1.4456
0.0541,0.0000,0.0000,0.0000,0.0540,0.0000,200,1.4457
0.0627,0.0000,0.0000,0.0000,0.0626,0.0001,200,1.4457
0.0080,0.0000,0.0000,0.0000,0.0078,0.0001,200,1.5170
0.0082,0.0000,0.0000,0.0000,0.0080,0.0000,200,1.5170
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,1.5170
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,1.5170
0.0109,0.0000,0.0000,0.0000,0.0106,0.0000,200,1.5168
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,200,1.5171
0.0125,0.0000,0.0000,0.0000,0.0124,0.0001,200,1.5169
0.0130,0.0000,0.0000,0.0000,0.0129,0.0001,200,1.5170
0.0132,0.0000,0.0000,0.0000,0.0130,0.0001,200,1.5170
0.0135,0.0000,0.0000,0.0000,0.0134,0.0000,200,1.5171
0.0942,0.0000,0.0000,0.0000,0.0941,0.0001,200,1.4456
0.0460,0.0000,0.0000,0.0000,0.0459,0.0001,200,1.5171
0.0463,0.0000,0.0000,0.0000,0.0461,0.0001,200,1.5169
0.0471,0.0000,0.0000,0.0000,0.0470,0.0001,200,1.5170
0.0632,0.0000,0.0000,0.0000,0.0631,0.0001,200,1.5169
0.0424,0.0000,0.0000,0.0000,0.0423,0.0001,200,1.5398
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,1.5894
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,1.5897
0.0097,0.0000,0.0000,0.0000,0.0095,0.0000,200,1.5897
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,1.5896
0.0110,0.0000,0.0000,0.0000,0.0109,0.0000,200,1.5895
0.0110,0.0000,0.0000,0.0000,0.0108,0.0001,200,1.5896
0.0115,0.0000,0.0000,0.0000,0.0114,0.0001,200,1.5893
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,1.5897
0.0413,0.0000,0.0000,0.0000,0.0412,0.0001,200,1.5896
0.0432,0.0000,0.0000,0.0000,0.0429,0.0001,200,1.5895
0.0433,0.0000,0.0000,0.0000,0.0432,0.0001,200,1.5896
0.0443,0.0000,0.0000,0.0000,0.0442,0.0000,200,1.5894
0.0451,0.0000,0.0000,0.0000,0.0449,0.0000,200,1.5895
0.0486,0.0000,0.0000,0.0000,0.0485,0.0001,200,1.5895
0.0666,0.0000,0.0000,0.0000,0.0665,0.0001,200,1.5897
0.0078,0.0000,0.0000,0.0001,0.0073,0.0001,200,1.6617
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,1.6619
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,200,1.6619
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,1.6616
0.0103,0.0000,0.0000,0.0001,0.0098,0.0001,200,1.6616
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,1.6620
0.0424,0.0000,0.0000,0.0000,0.0422,0.0001,200,1.6617
0.0432,0.0000,0.0000,0.0000,0.0431,0.0001,200,1.6617
0.0449,0.0000,0.0000,0.0000,0.0448,0.0001,200,1.6616
0.0470,0.0000,0.0000,0.0000,0.0469,0.0001,200,1.6617
0.0469,0.0000,0.0000,0.0000,0.0468,0.0000,200,1.6620
0.0477,0.0000,0.0000,0.0000,0.0476,0.0001,200,1.6617
0.0493,0.0000,0.0000,0.0000,0.0491,0.0001,200,1.6616
0.0550,0.0000,0.0000,0.0000,0.0548,0.0000,200,1.6618
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,200,1.7341
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,1.7343
0.0109,0.0000,0.0000,0.0000,0.0107,0.0001,200,1.7342
0.0113,0.0000,0.0000,0.0000,0.0111,0.0000,200,1.7343
0.0842,0.0000,0.0000,0.0000,0.0841,0.0001,200,1.6619
0.0120,0.0000,0.0000,0.0000,0.0118,0.0001,200,1.7342
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,200,1.7342
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,1.7461
0.0392,0.0000,0.0000,0.0001,0.0390,0.0001,200,1.7342
0.0410,0.0000,0.0000,0.0000,0.0409,0.0001,200,1.7342
0.0428,0.0000,0.0000,0.0000,0.0426,0.0001,200,1.7342
0.0430,0.0000,0.0000,0.0000,0.0429,0.0001,200,1.7341
0.0564,0.0000,0.0000,0.0000,0.0563,0.0001,200,1.7343
0.0660,0.0000,0.0000,0.0000,0.0659,0.0001,200,1.7343
0.0727,0.0000,0.0000,0.0000,0.0725,0.0001,200,1.7343
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,1.8059
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,1.8058
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,200,1.8059
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,1.8058
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,1.8059
0.0835,0.0000,0.0000,0.0000,0.0834,0.0000,200,1.7343
0.0398,0.0000,0.0000,0.0000,0.0397,0.0001,200,1.8058
0.0429,0.0000,0.0000,0.0000,0.0427,0.0001,200,1.8059
0.0430,0.0000,0.0000,0.0000,0.0429,0.0001,200,1.8060
0.0438,0.0000,0.0000,0.0001,0.0436,0.0001,200,1.8058
0.0455,0.0000,0.0000,0.0000,0.0453,0.0001,200,1.8057
0.0483,0.0000,0.0000,0.0000,0.0482,0.0001,200,1.8060
0.0485,0.0000,0.0000,0.0000,0.0483,0.0001,200,1.8060
0.0517,0.0000,0.0000,0.0000,0.0516,0.0001,200,1.8070
