phase,servers,load_frac,load_pct,probe_rate,probe_label,effective_async_probes,target_qps,timestamp,elapsed_s,rif_p50,rif_p90,rif_p99,rif_limit,sample_count,rif_values
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:28,1460.775,1.0,4.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:29,1461.277,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:29,1461.778,0.0,3.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:30,1462.281,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:30,1462.783,1.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:31,1463.285,1.0,4.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:31,1463.788,0.0,2.0,4.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:32,1464.29,1.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:32,1464.792,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:33,1465.296,1.0,4.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:33,1465.799,0.0,2.0,6.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:34,1466.301,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:34,1466.804,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:35,1467.307,0.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:35,1467.809,1.0,4.0,5.0,4.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:36,1468.311,0.0,4.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:36,1468.814,1.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:37,1469.316,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:37,1469.818,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:38,1470.32,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:38,1470.822,1.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:39,1471.324,2.0,3.0,5.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:39,1471.827,0.0,2.0,7.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 7.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:40,1472.329,2.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:40,1472.832,0.0,3.0,6.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:41,1473.334,1.0,4.0,5.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:41,1473.836,0.0,2.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:42,1474.339,1.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:42,1474.841,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:43,1475.343,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:43,1475.845,1.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:44,1476.348,1.0,2.0,5.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:44,1476.85,2.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:45,1477.352,0.0,3.0,3.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:45,1477.855,0.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:46,1478.357,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:46,1478.86,1.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:47,1479.363,1.0,4.0,6.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:47,1479.865,0.0,2.0,6.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:48,1480.367,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:48,1480.869,0.0,2.0,2.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:49,1481.372,1.0,2.0,7.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 7.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:49,1481.874,0.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:50,1482.376,1.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 5.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:50,1482.878,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:51,1483.38,1.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:51,1483.882,0.0,4.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:52,1484.384,0.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:52,1484.886,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:53,1485.388,0.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:53,1485.892,1.0,3.0,3.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:54,1486.395,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:54,1486.897,1.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:55,1487.399,0.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:55,1487.901,1.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:56,1488.403,1.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:56,1488.905,0.0,3.0,3.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:57,1489.408,1.0,4.0,6.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 5.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:57,1489.91,0.0,3.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:58,1490.412,1.0,3.0,6.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:58,1490.914,1.0,1.0,5.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:59,1491.416,1.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:45:59,1491.918,1.0,3.0,3.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:00,1492.42,0.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:00,1492.923,1.0,4.0,6.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:01,1493.426,0.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:01,1493.928,1.0,3.0,7.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 7.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:02,1494.43,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:02,1494.932,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:03,1495.434,0.0,1.0,6.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:03,1495.936,0.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:04,1496.438,0.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:04,1496.94,1.0,2.0,2.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:05,1497.443,1.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:05,1497.945,0.0,4.0,5.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:06,1498.447,1.0,4.0,5.0,2.0,20,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:06,1498.949,0.0,2.0,6.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 6.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:07,1499.452,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:07,1499.954,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:08,1500.456,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 4.0]"
6,20,1.5,150,0.7071067811865476,sqrt1/2,0,750,2026-07-06T07:46:08,1500.959,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0]"
